2015-01-29 15:25:49,570 INFO  [Thread-1] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:25:49,573 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:25:49,577 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GiveTaskList@8ef256
2015-01-29 15:25:49,579 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:25:49,579 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:25:49,582 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:122) - send Packets.SendTaskList
2015-01-29 15:25:49,582 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendTaskList@b8a28b
2015-01-29 15:25:49,587 INFO  [Thread-1] client.TaskController (TaskController.java:63) - receiveTaskList
2015-01-29 15:25:52,826 INFO  [Thread-1] impl.SimpleNotifier (SimpleNotifier.java:61) - dispatchNotifyLoop from [2015.01.29 15:25:32] to [2015.01.29 15:25:52]
2015-01-29 15:26:11,109 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed delete
2015-01-29 15:26:11,114 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$DeleteTask
2015-01-29 15:26:11,118 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$DeleteTask
2015-01-29 15:26:11,120 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$DeleteTask@1d03ed2
2015-01-29 15:26:11,122 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$DeleteTaskOk
2015-01-29 15:26:11,123 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$DeleteTaskOk
2015-01-29 15:26:11,125 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$DeleteTaskOk@1223bf0
